"","word_num_this_length","word_length","word_position","rep","word_num","p_correct_theory","prev_cor","prev_err","correct"
"2310",31,8,7,1,2310,0.6,2,4,0
"2311",31,8,8,1,2311,0.6,2,5,1
"2312",32,8,1,1,2312,0.5,0,0,0
"2313",32,8,2,1,2313,0.5,0,1,1
"2314",32,8,3,1,2314,0.55,1,1,0
"2315",32,8,4,1,2315,0.55,1,2,1
"2316",32,8,5,1,2316,0.6,2,2,0
"2317",32,8,6,1,2317,0.6,2,3,1
"2318",32,8,7,1,2318,0.65,3,3,1
"2319",32,8,8,1,2319,0.7,4,3,1
"2320",33,8,1,1,2320,0.5,0,0,0
"2321",33,8,2,1,2321,0.5,0,1,1
"2322",33,8,3,1,2322,0.55,1,1,1
"2323",33,8,4,1,2323,0.6,2,1,0
"2324",33,8,5,1,2324,0.6,2,2,1
"2325",33,8,6,1,2325,0.65,3,2,1
"2326",33,8,7,1,2326,0.7,4,2,0
"2327",33,8,8,1,2327,0.7,4,3,0
"2328",34,8,1,1,2328,0.5,0,0,0
"2329",34,8,2,1,2329,0.5,0,1,0
"2330",34,8,3,1,2330,0.5,0,2,1
"2331",34,8,4,1,2331,0.55,1,2,1
"2332",34,8,5,1,2332,0.6,2,2,1
"2333",34,8,6,1,2333,0.65,3,2,1
"2334",34,8,7,1,2334,0.7,4,2,1
"2335",34,8,8,1,2335,0.75,5,2,1
"2336",35,8,1,1,2336,0.5,0,0,1
"2337",35,8,2,1,2337,0.55,1,0,0
"2338",35,8,3,1,2338,0.55,1,1,1
"2339",35,8,4,1,2339,0.6,2,1,0
"2340",35,8,5,1,2340,0.6,2,2,1
"2341",35,8,6,1,2341,0.65,3,2,1
"2342",35,8,7,1,2342,0.7,4,2,1
"2343",35,8,8,1,2343,0.75,5,2,1
"2344",36,8,1,1,2344,0.5,0,0,1
"2345",36,8,2,1,2345,0.55,1,0,0
"2346",36,8,3,1,2346,0.55,1,1,0
"2347",36,8,4,1,2347,0.55,1,2,1
"2348",36,8,5,1,2348,0.6,2,2,0
"2349",36,8,6,1,2349,0.6,2,3,1
"2350",36,8,7,1,2350,0.65,3,3,1
"2351",36,8,8,1,2351,0.7,4,3,1
"2352",37,8,1,1,2352,0.5,0,0,0
"2353",37,8,2,1,2353,0.5,0,1,1
"2354",37,8,3,1,2354,0.55,1,1,1
"2355",37,8,4,1,2355,0.6,2,1,1
"2356",37,8,5,1,2356,0.65,3,1,1
"2357",37,8,6,1,2357,0.7,4,1,1
"2358",37,8,7,1,2358,0.75,5,1,0
"2359",37,8,8,1,2359,0.75,5,2,1
"2360",38,8,1,1,2360,0.5,0,0,1
"2361",38,8,2,1,2361,0.55,1,0,1
"2362",38,8,3,1,2362,0.6,2,0,1
"2363",38,8,4,1,2363,0.65,3,0,1
"2364",38,8,5,1,2364,0.7,4,0,1
"2365",38,8,6,1,2365,0.75,5,0,1
"2366",38,8,7,1,2366,0.8,6,0,0
"2367",38,8,8,1,2367,0.8,6,1,1
"2368",39,8,1,1,2368,0.5,0,0,1
"2369",39,8,2,1,2369,0.55,1,0,0
"2370",39,8,3,1,2370,0.55,1,1,1
"2371",39,8,4,1,2371,0.6,2,1,0
"2372",39,8,5,1,2372,0.6,2,2,1
"2373",39,8,6,1,2373,0.65,3,2,1
"2374",39,8,7,1,2374,0.7,4,2,0
"2375",39,8,8,1,2375,0.7,4,3,1
"2376",40,8,1,1,2376,0.5,0,0,0
"2377",40,8,2,1,2377,0.5,0,1,1
"2378",40,8,3,1,2378,0.55,1,1,0
"2379",40,8,4,1,2379,0.55,1,2,1
"2380",40,8,5,1,2380,0.6,2,2,1
"2381",40,8,6,1,2381,0.65,3,2,1
"2382",40,8,7,1,2382,0.7,4,2,1
"2383",40,8,8,1,2383,0.75,5,2,1
"2384",41,8,1,1,2384,0.5,0,0,0
"2385",41,8,2,1,2385,0.5,0,1,0
"2386",41,8,3,1,2386,0.5,0,2,0
"2387",41,8,4,1,2387,0.5,0,3,0
"2388",41,8,5,1,2388,0.5,0,4,1
"2389",41,8,6,1,2389,0.55,1,4,1
"2390",41,8,7,1,2390,0.6,2,4,0
"2391",41,8,8,1,2391,0.6,2,5,0
"2392",42,8,1,1,2392,0.5,0,0,0
"2393",42,8,2,1,2393,0.5,0,1,0
"2394",42,8,3,1,2394,0.5,0,2,1
"2395",42,8,4,1,2395,0.55,1,2,0
"2396",42,8,5,1,2396,0.55,1,3,0
"2397",42,8,6,1,2397,0.55,1,4,0
"2398",42,8,7,1,2398,0.55,1,5,1
"2399",42,8,8,1,2399,0.6,2,5,1
"2400",43,8,1,1,2400,0.5,0,0,1
"2401",43,8,2,1,2401,0.55,1,0,0
"2402",43,8,3,1,2402,0.55,1,1,0
"2403",43,8,4,1,2403,0.55,1,2,0
"2404",43,8,5,1,2404,0.55,1,3,1
"2405",43,8,6,1,2405,0.6,2,3,1
"2406",43,8,7,1,2406,0.65,3,3,1
"2407",43,8,8,1,2407,0.7,4,3,1
"2408",44,8,1,1,2408,0.5,0,0,1
"2409",44,8,2,1,2409,0.55,1,0,0
"2410",44,8,3,1,2410,0.55,1,1,0
"2411",44,8,4,1,2411,0.55,1,2,1
"2412",44,8,5,1,2412,0.6,2,2,1
"2413",44,8,6,1,2413,0.65,3,2,1
"2414",44,8,7,1,2414,0.7,4,2,1
"2415",44,8,8,1,2415,0.75,5,2,1
"2416",45,8,1,1,2416,0.5,0,0,1
"2417",45,8,2,1,2417,0.55,1,0,0
"2418",45,8,3,1,2418,0.55,1,1,1
"2419",45,8,4,1,2419,0.6,2,1,1
"2420",45,8,5,1,2420,0.65,3,1,0
"2421",45,8,6,1,2421,0.65,3,2,1
"2422",45,8,7,1,2422,0.7,4,2,1
"2423",45,8,8,1,2423,0.75,5,2,1
"2424",46,8,1,1,2424,0.5,0,0,1
"2425",46,8,2,1,2425,0.55,1,0,0
"2426",46,8,3,1,2426,0.55,1,1,0
"2427",46,8,4,1,2427,0.55,1,2,0
"2428",46,8,5,1,2428,0.55,1,3,0
"2429",46,8,6,1,2429,0.55,1,4,1
"2430",46,8,7,1,2430,0.6,2,4,1
"2431",46,8,8,1,2431,0.65,3,4,1
"2432",47,8,1,1,2432,0.5,0,0,1
"2433",47,8,2,1,2433,0.55,1,0,1
"2434",47,8,3,1,2434,0.6,2,0,0
"2435",47,8,4,1,2435,0.6,2,1,1
"2436",47,8,5,1,2436,0.65,3,1,1
"2437",47,8,6,1,2437,0.7,4,1,1
"2438",47,8,7,1,2438,0.75,5,1,1
"2439",47,8,8,1,2439,0.8,6,1,0
"2440",48,8,1,1,2440,0.5,0,0,0
"2441",48,8,2,1,2441,0.5,0,1,1
"2442",48,8,3,1,2442,0.55,1,1,1
"2443",48,8,4,1,2443,0.6,2,1,1
"2444",48,8,5,1,2444,0.65,3,1,0
"2445",48,8,6,1,2445,0.65,3,2,1
"2446",48,8,7,1,2446,0.7,4,2,1
"2447",48,8,8,1,2447,0.75,5,2,1
"2448",49,8,1,1,2448,0.5,0,0,1
"2449",49,8,2,1,2449,0.55,1,0,0
"2450",49,8,3,1,2450,0.55,1,1,0
"2451",49,8,4,1,2451,0.55,1,2,1
"2452",49,8,5,1,2452,0.6,2,2,1
"2453",49,8,6,1,2453,0.65,3,2,1
"2454",49,8,7,1,2454,0.7,4,2,1
"2455",49,8,8,1,2455,0.75,5,2,1
"2456",50,8,1,1,2456,0.5,0,0,0
"2457",50,8,2,1,2457,0.5,0,1,1
"2458",50,8,3,1,2458,0.55,1,1,0
"2459",50,8,4,1,2459,0.55,1,2,0
"2460",50,8,5,1,2460,0.55,1,3,1
"2461",50,8,6,1,2461,0.6,2,3,0
"2462",50,8,7,1,2462,0.6,2,4,1
"2463",50,8,8,1,2463,0.65,3,4,0
"2464",51,8,1,1,2464,0.5,0,0,0
"2465",51,8,2,1,2465,0.5,0,1,0
"2466",51,8,3,1,2466,0.5,0,2,1
"2467",51,8,4,1,2467,0.55,1,2,0
"2468",51,8,5,1,2468,0.55,1,3,1
"2469",51,8,6,1,2469,0.6,2,3,1
"2470",51,8,7,1,2470,0.65,3,3,0
"2471",51,8,8,1,2471,0.65,3,4,1
"2472",52,8,1,1,2472,0.5,0,0,0
"2473",52,8,2,1,2473,0.5,0,1,0
"2474",52,8,3,1,2474,0.5,0,2,0
"2475",52,8,4,1,2475,0.5,0,3,1
"2476",52,8,5,1,2476,0.55,1,3,1
"2477",52,8,6,1,2477,0.6,2,3,0
"2478",52,8,7,1,2478,0.6,2,4,1
"2479",52,8,8,1,2479,0.65,3,4,1
"2480",53,8,1,1,2480,0.5,0,0,0
"2481",53,8,2,1,2481,0.5,0,1,1
"2482",53,8,3,1,2482,0.55,1,1,1
"2483",53,8,4,1,2483,0.6,2,1,1
"2484",53,8,5,1,2484,0.65,3,1,1
"2485",53,8,6,1,2485,0.7,4,1,1
"2486",53,8,7,1,2486,0.75,5,1,0
"2487",53,8,8,1,2487,0.75,5,2,1
"2488",54,8,1,1,2488,0.5,0,0,1
"2489",54,8,2,1,2489,0.55,1,0,1
"2490",54,8,3,1,2490,0.6,2,0,0
"2491",54,8,4,1,2491,0.6,2,1,0
"2492",54,8,5,1,2492,0.6,2,2,1
"2493",54,8,6,1,2493,0.65,3,2,1
"2494",54,8,7,1,2494,0.7,4,2,1
"2495",54,8,8,1,2495,0.75,5,2,1
"2496",55,8,1,1,2496,0.5,0,0,1
"2497",55,8,2,1,2497,0.55,1,0,1
"2498",55,8,3,1,2498,0.6,2,0,0
"2499",55,8,4,1,2499,0.6,2,1,1
"2500",55,8,5,1,2500,0.65,3,1,0
"2501",55,8,6,1,2501,0.65,3,2,1
"2502",55,8,7,1,2502,0.7,4,2,0
"2503",55,8,8,1,2503,0.7,4,3,0
"2504",56,8,1,1,2504,0.5,0,0,1
"2505",56,8,2,1,2505,0.55,1,0,1
"2506",56,8,3,1,2506,0.6,2,0,1
"2507",56,8,4,1,2507,0.65,3,0,1
"2508",56,8,5,1,2508,0.7,4,0,1
"2509",56,8,6,1,2509,0.75,5,0,0
"2510",56,8,7,1,2510,0.75,5,1,0
"2511",56,8,8,1,2511,0.75,5,2,1
"2512",57,8,1,1,2512,0.5,0,0,0
"2513",57,8,2,1,2513,0.5,0,1,0
"2514",57,8,3,1,2514,0.5,0,2,1
"2515",57,8,4,1,2515,0.55,1,2,1
"2516",57,8,5,1,2516,0.6,2,2,0
"2517",57,8,6,1,2517,0.6,2,3,0
"2518",57,8,7,1,2518,0.6,2,4,1
"2519",57,8,8,1,2519,0.65,3,4,1
"2520",58,8,1,1,2520,0.5,0,0,0
"2521",58,8,2,1,2521,0.5,0,1,0
"2522",58,8,3,1,2522,0.5,0,2,0
"2523",58,8,4,1,2523,0.5,0,3,0
"2524",58,8,5,1,2524,0.5,0,4,0
"2525",58,8,6,1,2525,0.5,0,5,1
"2526",58,8,7,1,2526,0.55,1,5,0
"2527",58,8,8,1,2527,0.55,1,6,1
"2528",59,8,1,1,2528,0.5,0,0,0
"2529",59,8,2,1,2529,0.5,0,1,0
"2530",59,8,3,1,2530,0.5,0,2,0
"2531",59,8,4,1,2531,0.5,0,3,1
"2532",59,8,5,1,2532,0.55,1,3,0
"2533",59,8,6,1,2533,0.55,1,4,1
"2534",59,8,7,1,2534,0.6,2,4,1
"2535",59,8,8,1,2535,0.65,3,4,1
"2536",60,8,1,1,2536,0.5,0,0,0
"2537",60,8,2,1,2537,0.5,0,1,1
"2538",60,8,3,1,2538,0.55,1,1,1
"2539",60,8,4,1,2539,0.6,2,1,0
"2540",60,8,5,1,2540,0.6,2,2,1
"2541",60,8,6,1,2541,0.65,3,2,1
"2542",60,8,7,1,2542,0.7,4,2,1
"2543",60,8,8,1,2543,0.75,5,2,1
"2544",61,8,1,1,2544,0.5,0,0,0
"2545",61,8,2,1,2545,0.5,0,1,0
"2546",61,8,3,1,2546,0.5,0,2,1
"2547",61,8,4,1,2547,0.55,1,2,0
"2548",61,8,5,1,2548,0.55,1,3,1
"2549",61,8,6,1,2549,0.6,2,3,1
"2550",61,8,7,1,2550,0.65,3,3,1
"2551",61,8,8,1,2551,0.7,4,3,1
"2552",62,8,1,1,2552,0.5,0,0,0
"2553",62,8,2,1,2553,0.5,0,1,1
"2554",62,8,3,1,2554,0.55,1,1,1
"2555",62,8,4,1,2555,0.6,2,1,0
"2556",62,8,5,1,2556,0.6,2,2,0
"2557",62,8,6,1,2557,0.6,2,3,1
"2558",62,8,7,1,2558,0.65,3,3,1
"2559",62,8,8,1,2559,0.7,4,3,0
"2560",63,8,1,1,2560,0.5,0,0,1
"2561",63,8,2,1,2561,0.55,1,0,1
"2562",63,8,3,1,2562,0.6,2,0,0
"2563",63,8,4,1,2563,0.6,2,1,1
"2564",63,8,5,1,2564,0.65,3,1,0
"2565",63,8,6,1,2565,0.65,3,2,1
"2566",63,8,7,1,2566,0.7,4,2,0
"2567",63,8,8,1,2567,0.7,4,3,1
"2568",64,8,1,1,2568,0.5,0,0,1
"2569",64,8,2,1,2569,0.55,1,0,0
"2570",64,8,3,1,2570,0.55,1,1,1
"2571",64,8,4,1,2571,0.6,2,1,1
"2572",64,8,5,1,2572,0.65,3,1,1
"2573",64,8,6,1,2573,0.7,4,1,0
"2574",64,8,7,1,2574,0.7,4,2,0
"2575",64,8,8,1,2575,0.7,4,3,1
"2576",65,8,1,1,2576,0.5,0,0,0
"2577",65,8,2,1,2577,0.5,0,1,0
"2578",65,8,3,1,2578,0.5,0,2,1
"2579",65,8,4,1,2579,0.55,1,2,1
"2580",65,8,5,1,2580,0.6,2,2,1
"2581",65,8,6,1,2581,0.65,3,2,0
"2582",65,8,7,1,2582,0.65,3,3,1
"2583",65,8,8,1,2583,0.7,4,3,1
"2584",66,8,1,1,2584,0.5,0,0,0
"2585",66,8,2,1,2585,0.5,0,1,1
"2586",66,8,3,1,2586,0.55,1,1,1
"2587",66,8,4,1,2587,0.6,2,1,1
"2588",66,8,5,1,2588,0.65,3,1,0
"2589",66,8,6,1,2589,0.65,3,2,1
"2590",66,8,7,1,2590,0.7,4,2,1
"2591",66,8,8,1,2591,0.75,5,2,1
"2592",67,8,1,1,2592,0.5,0,0,1
"2593",67,8,2,1,2593,0.55,1,0,0
"2594",67,8,3,1,2594,0.55,1,1,0
"2595",67,8,4,1,2595,0.55,1,2,0
"2596",67,8,5,1,2596,0.55,1,3,1
"2597",67,8,6,1,2597,0.6,2,3,1
"2598",67,8,7,1,2598,0.65,3,3,0
"2599",67,8,8,1,2599,0.65,3,4,0
"2600",68,8,1,1,2600,0.5,0,0,1
"2601",68,8,2,1,2601,0.55,1,0,1
"2602",68,8,3,1,2602,0.6,2,0,0
"2603",68,8,4,1,2603,0.6,2,1,1
"2604",68,8,5,1,2604,0.65,3,1,1
"2605",68,8,6,1,2605,0.7,4,1,0
"2606",68,8,7,1,2606,0.7,4,2,1
"2607",68,8,8,1,2607,0.75,5,2,0
"2608",69,8,1,1,2608,0.5,0,0,0
"2609",69,8,2,1,2609,0.5,0,1,0
"2610",69,8,3,1,2610,0.5,0,2,1
"2611",69,8,4,1,2611,0.55,1,2,0
"2612",69,8,5,1,2612,0.55,1,3,1
"2613",69,8,6,1,2613,0.6,2,3,0
"2614",69,8,7,1,2614,0.6,2,4,1
"2615",69,8,8,1,2615,0.65,3,4,0
"2616",70,8,1,1,2616,0.5,0,0,1
"2617",70,8,2,1,2617,0.55,1,0,1
"2618",70,8,3,1,2618,0.6,2,0,1
"2619",70,8,4,1,2619,0.65,3,0,0
"2620",70,8,5,1,2620,0.65,3,1,0
"2621",70,8,6,1,2621,0.65,3,2,0
"2622",70,8,7,1,2622,0.65,3,3,1
"2623",70,8,8,1,2623,0.7,4,3,0
"2624",71,8,1,1,2624,0.5,0,0,0
"2625",71,8,2,1,2625,0.5,0,1,1
"2626",71,8,3,1,2626,0.55,1,1,1
"2627",71,8,4,1,2627,0.6,2,1,1
"2628",71,8,5,1,2628,0.65,3,1,0
"2629",71,8,6,1,2629,0.65,3,2,1
"2630",71,8,7,1,2630,0.7,4,2,0
"2631",71,8,8,1,2631,0.7,4,3,1
"2632",72,8,1,1,2632,0.5,0,0,0
"2633",72,8,2,1,2633,0.5,0,1,1
"2634",72,8,3,1,2634,0.55,1,1,1
"2635",72,8,4,1,2635,0.6,2,1,0
"2636",72,8,5,1,2636,0.6,2,2,0
"2637",72,8,6,1,2637,0.6,2,3,0
"2638",72,8,7,1,2638,0.6,2,4,1
"2639",72,8,8,1,2639,0.65,3,4,1
"2640",73,8,1,1,2640,0.5,0,0,0
"2641",73,8,2,1,2641,0.5,0,1,1
"2642",73,8,3,1,2642,0.55,1,1,0
"2643",73,8,4,1,2643,0.55,1,2,0
"2644",73,8,5,1,2644,0.55,1,3,0
"2645",73,8,6,1,2645,0.55,1,4,0
"2646",73,8,7,1,2646,0.55,1,5,0
"2647",73,8,8,1,2647,0.55,1,6,1
"2648",74,8,1,1,2648,0.5,0,0,1
"2649",74,8,2,1,2649,0.55,1,0,0
"2650",74,8,3,1,2650,0.55,1,1,1
"2651",74,8,4,1,2651,0.6,2,1,1
"2652",74,8,5,1,2652,0.65,3,1,1
"2653",74,8,6,1,2653,0.7,4,1,1
"2654",74,8,7,1,2654,0.75,5,1,0
"2655",74,8,8,1,2655,0.75,5,2,1
"2656",75,8,1,1,2656,0.5,0,0,1
"2657",75,8,2,1,2657,0.55,1,0,1
"2658",75,8,3,1,2658,0.6,2,0,1
"2659",75,8,4,1,2659,0.65,3,0,1
"2660",75,8,5,1,2660,0.7,4,0,1
"2661",75,8,6,1,2661,0.75,5,0,1
"2662",75,8,7,1,2662,0.8,6,0,1
"2663",75,8,8,1,2663,0.85,7,0,1
"2664",76,8,1,1,2664,0.5,0,0,0
"2665",76,8,2,1,2665,0.5,0,1,1
"2666",76,8,3,1,2666,0.55,1,1,1
"2667",76,8,4,1,2667,0.6,2,1,1
"2668",76,8,5,1,2668,0.65,3,1,1
"2669",76,8,6,1,2669,0.7,4,1,1
"2670",76,8,7,1,2670,0.75,5,1,1
"2671",76,8,8,1,2671,0.8,6,1,1
"2672",77,8,1,1,2672,0.5,0,0,0
"2673",77,8,2,1,2673,0.5,0,1,0
"2674",77,8,3,1,2674,0.5,0,2,1
"2675",77,8,4,1,2675,0.55,1,2,0
"2676",77,8,5,1,2676,0.55,1,3,0
"2677",77,8,6,1,2677,0.55,1,4,1
"2678",77,8,7,1,2678,0.6,2,4,1
"2679",77,8,8,1,2679,0.65,3,4,0
"2680",78,8,1,1,2680,0.5,0,0,1
"2681",78,8,2,1,2681,0.55,1,0,0
"2682",78,8,3,1,2682,0.55,1,1,1
"2683",78,8,4,1,2683,0.6,2,1,0
"2684",78,8,5,1,2684,0.6,2,2,1
"2685",78,8,6,1,2685,0.65,3,2,0
"2686",78,8,7,1,2686,0.65,3,3,0
"2687",78,8,8,1,2687,0.65,3,4,0
"2688",79,8,1,1,2688,0.5,0,0,1
"2689",79,8,2,1,2689,0.55,1,0,1
"2690",79,8,3,1,2690,0.6,2,0,1
"2691",79,8,4,1,2691,0.65,3,0,0
"2692",79,8,5,1,2692,0.65,3,1,0
"2693",79,8,6,1,2693,0.65,3,2,0
"2694",79,8,7,1,2694,0.65,3,3,1
"2695",79,8,8,1,2695,0.7,4,3,1
"2696",80,8,1,1,2696,0.5,0,0,1
"2697",80,8,2,1,2697,0.55,1,0,1
"2698",80,8,3,1,2698,0.6,2,0,1
"2699",80,8,4,1,2699,0.65,3,0,1
"2700",80,8,5,1,2700,0.7,4,0,1
"2701",80,8,6,1,2701,0.75,5,0,1
"2702",80,8,7,1,2702,0.8,6,0,1
"2703",80,8,8,1,2703,0.85,7,0,1
"2704",81,8,1,1,2704,0.5,0,0,0
"2705",81,8,2,1,2705,0.5,0,1,1
"2706",81,8,3,1,2706,0.55,1,1,1
"2707",81,8,4,1,2707,0.6,2,1,1
"2708",81,8,5,1,2708,0.65,3,1,1
"2709",81,8,6,1,2709,0.7,4,1,0
"2710",81,8,7,1,2710,0.7,4,2,1
"2711",81,8,8,1,2711,0.75,5,2,1
"2712",82,8,1,1,2712,0.5,0,0,0
"2713",82,8,2,1,2713,0.5,0,1,0
"2714",82,8,3,1,2714,0.5,0,2,1
"2715",82,8,4,1,2715,0.55,1,2,1
"2716",82,8,5,1,2716,0.6,2,2,1
"2717",82,8,6,1,2717,0.65,3,2,1
"2718",82,8,7,1,2718,0.7,4,2,0
"2719",82,8,8,1,2719,0.7,4,3,1
"2720",83,8,1,1,2720,0.5,0,0,1
"2721",83,8,2,1,2721,0.55,1,0,1
"2722",83,8,3,1,2722,0.6,2,0,1
"2723",83,8,4,1,2723,0.65,3,0,0
"2724",83,8,5,1,2724,0.65,3,1,0
"2725",83,8,6,1,2725,0.65,3,2,1
"2726",83,8,7,1,2726,0.7,4,2,1
"2727",83,8,8,1,2727,0.75,5,2,1
"2728",84,8,1,1,2728,0.5,0,0,0
"2729",84,8,2,1,2729,0.5,0,1,0
"2730",84,8,3,1,2730,0.5,0,2,1
"2731",84,8,4,1,2731,0.55,1,2,0
"2732",84,8,5,1,2732,0.55,1,3,1
"2733",84,8,6,1,2733,0.6,2,3,1
"2734",84,8,7,1,2734,0.65,3,3,1
"2735",84,8,8,1,2735,0.7,4,3,1
"2736",85,8,1,1,2736,0.5,0,0,1
"2737",85,8,2,1,2737,0.55,1,0,0
"2738",85,8,3,1,2738,0.55,1,1,1
"2739",85,8,4,1,2739,0.6,2,1,1
"2740",85,8,5,1,2740,0.65,3,1,1
"2741",85,8,6,1,2741,0.7,4,1,0
"2742",85,8,7,1,2742,0.7,4,2,0
"2743",85,8,8,1,2743,0.7,4,3,1
"2744",86,8,1,1,2744,0.5,0,0,0
"2745",86,8,2,1,2745,0.5,0,1,1
"2746",86,8,3,1,2746,0.55,1,1,1
"2747",86,8,4,1,2747,0.6,2,1,1
"2748",86,8,5,1,2748,0.65,3,1,0
"2749",86,8,6,1,2749,0.65,3,2,0
"2750",86,8,7,1,2750,0.65,3,3,1
"2751",86,8,8,1,2751,0.7,4,3,1
"2752",87,8,1,1,2752,0.5,0,0,1
"2753",87,8,2,1,2753,0.55,1,0,1
"2754",87,8,3,1,2754,0.6,2,0,0
"2755",87,8,4,1,2755,0.6,2,1,1
"2756",87,8,5,1,2756,0.65,3,1,1
"2757",87,8,6,1,2757,0.7,4,1,1
"2758",87,8,7,1,2758,0.75,5,1,1
"2759",87,8,8,1,2759,0.8,6,1,1
"2760",88,8,1,1,2760,0.5,0,0,1
"2761",88,8,2,1,2761,0.55,1,0,0
"2762",88,8,3,1,2762,0.55,1,1,1
"2763",88,8,4,1,2763,0.6,2,1,1
"2764",88,8,5,1,2764,0.65,3,1,1
"2765",88,8,6,1,2765,0.7,4,1,0
"2766",88,8,7,1,2766,0.7,4,2,0
"2767",88,8,8,1,2767,0.7,4,3,1
"2768",89,8,1,1,2768,0.5,0,0,0
"2769",89,8,2,1,2769,0.5,0,1,1
"2770",89,8,3,1,2770,0.55,1,1,1
"2771",89,8,4,1,2771,0.6,2,1,0
"2772",89,8,5,1,2772,0.6,2,2,1
"2773",89,8,6,1,2773,0.65,3,2,1
"2774",89,8,7,1,2774,0.7,4,2,1
"2775",89,8,8,1,2775,0.75,5,2,1
"2776",90,8,1,1,2776,0.5,0,0,1
"2777",90,8,2,1,2777,0.55,1,0,1
"2778",90,8,3,1,2778,0.6,2,0,1
"2779",90,8,4,1,2779,0.65,3,0,1
"2780",90,8,5,1,2780,0.7,4,0,1
"2781",90,8,6,1,2781,0.75,5,0,1
"2782",90,8,7,1,2782,0.8,6,0,1
"2783",90,8,8,1,2783,0.85,7,0,0
"2784",91,8,1,1,2784,0.5,0,0,0
"2785",91,8,2,1,2785,0.5,0,1,1
"2786",91,8,3,1,2786,0.55,1,1,1
"2787",91,8,4,1,2787,0.6,2,1,1
"2788",91,8,5,1,2788,0.65,3,1,1
"2789",91,8,6,1,2789,0.7,4,1,1
"2790",91,8,7,1,2790,0.75,5,1,0
"2791",91,8,8,1,2791,0.75,5,2,0
"2792",92,8,1,1,2792,0.5,0,0,0
"2793",92,8,2,1,2793,0.5,0,1,0
"2794",92,8,3,1,2794,0.5,0,2,1
"2795",92,8,4,1,2795,0.55,1,2,1
"2796",92,8,5,1,2796,0.6,2,2,1
"2797",92,8,6,1,2797,0.65,3,2,0
"2798",92,8,7,1,2798,0.65,3,3,0
"2799",92,8,8,1,2799,0.65,3,4,0
"2800",93,8,1,1,2800,0.5,0,0,0
"2801",93,8,2,1,2801,0.5,0,1,1
"2802",93,8,3,1,2802,0.55,1,1,1
"2803",93,8,4,1,2803,0.6,2,1,0
"2804",93,8,5,1,2804,0.6,2,2,1
"2805",93,8,6,1,2805,0.65,3,2,1
"2806",93,8,7,1,2806,0.7,4,2,1
"2807",93,8,8,1,2807,0.75,5,2,1
"2808",94,8,1,1,2808,0.5,0,0,0
"2809",94,8,2,1,2809,0.5,0,1,0
"2810",94,8,3,1,2810,0.5,0,2,0
"2811",94,8,4,1,2811,0.5,0,3,0
"2812",94,8,5,1,2812,0.5,0,4,0
"2813",94,8,6,1,2813,0.5,0,5,1
"2814",94,8,7,1,2814,0.55,1,5,0
"2815",94,8,8,1,2815,0.55,1,6,0
"2816",95,8,1,1,2816,0.5,0,0,0
"2817",95,8,2,1,2817,0.5,0,1,1
"2818",95,8,3,1,2818,0.55,1,1,1
"2819",95,8,4,1,2819,0.6,2,1,0
"2820",95,8,5,1,2820,0.6,2,2,1
"2821",95,8,6,1,2821,0.65,3,2,1
"2822",95,8,7,1,2822,0.7,4,2,0
"2823",95,8,8,1,2823,0.7,4,3,1
"2824",96,8,1,1,2824,0.5,0,0,1
"2825",96,8,2,1,2825,0.55,1,0,0
"2826",96,8,3,1,2826,0.55,1,1,1
"2827",96,8,4,1,2827,0.6,2,1,0
"2828",96,8,5,1,2828,0.6,2,2,1
"2829",96,8,6,1,2829,0.65,3,2,0
"2830",96,8,7,1,2830,0.65,3,3,1
"2831",96,8,8,1,2831,0.7,4,3,1
"2832",97,8,1,1,2832,0.5,0,0,1
"2833",97,8,2,1,2833,0.55,1,0,1
"2834",97,8,3,1,2834,0.6,2,0,1
"2835",97,8,4,1,2835,0.65,3,0,0
"2836",97,8,5,1,2836,0.65,3,1,1
"2837",97,8,6,1,2837,0.7,4,1,1
"2838",97,8,7,1,2838,0.75,5,1,1
"2839",97,8,8,1,2839,0.8,6,1,1
"2840",98,8,1,1,2840,0.5,0,0,1
"2841",98,8,2,1,2841,0.55,1,0,0
"2842",98,8,3,1,2842,0.55,1,1,1
"2843",98,8,4,1,2843,0.6,2,1,0
"2844",98,8,5,1,2844,0.6,2,2,1
"2845",98,8,6,1,2845,0.65,3,2,1
"2846",98,8,7,1,2846,0.7,4,2,0
"2847",98,8,8,1,2847,0.7,4,3,1
"2848",99,8,1,1,2848,0.5,0,0,0
"2849",99,8,2,1,2849,0.5,0,1,0
"2850",99,8,3,1,2850,0.5,0,2,0
"2851",99,8,4,1,2851,0.5,0,3,1
"2852",99,8,5,1,2852,0.55,1,3,0
"2853",99,8,6,1,2853,0.55,1,4,1
"2854",99,8,7,1,2854,0.6,2,4,0
"2855",99,8,8,1,2855,0.6,2,5,0
"2856",100,8,1,1,2856,0.5,0,0,1
"2857",100,8,2,1,2857,0.55,1,0,1
"2858",100,8,3,1,2858,0.6,2,0,0
"2859",100,8,4,1,2859,0.6,2,1,1
"2860",100,8,5,1,2860,0.65,3,1,0
"2861",100,8,6,1,2861,0.65,3,2,0
"2862",100,8,7,1,2862,0.65,3,3,0
"2863",100,8,8,1,2863,0.65,3,4,0
"2864",101,8,1,1,2864,0.5,0,0,1
"2865",101,8,2,1,2865,0.55,1,0,1
"2866",101,8,3,1,2866,0.6,2,0,1
"2867",101,8,4,1,2867,0.65,3,0,0
